DAYID,CONTRACT,DATASOURCE,CHANNEL_NAME,CO_CODE,CATEGORY,CUSTOMER,PRODUCT_CODE,CURRENCY,CLOSE_BAL,CLOSE_BAL_LCY,AGG_BAL_MTD,AGG_BAL_MTD_LCY,AGG_BAL_YTD,AGG_BAL_YTD_LCY,AGG_BAL,TOT_INTEREST_AMT,REVAL_RATE,INTEREST_RATE,ACCR_INT,ACCR_REMAIN,REMAIN_TERM,WORKING_BALANCE,DATE_LAST_CR_CUST,DATE_LAST_DR_CUST,DATE_LAST_CR_BANK,DATE_LAST_DR_BANK,DATE_LAST_CR_AUTO,DATE_LAST_DR_AUTO,LIMIT_ID,LINE_NO,CAMPAIGN_ID,SETLEMENT_AC,CLOSE_REASON,TERM,TERM_SBV,ROLLOVER_TERM,ORIG_INTEREST_RATE,OFFER_RATE,FIRST_INTEREST,FIRST_BALANCE,AGG_BAL_INTEREST,INTEREST_BAL,SEAB_SALES_TYPE,SEAB_SALES_ID,SEAB_BROKERS_TYPE,SEAB_BROKERS_ID,TOTAL_LOCKED_AMT,SEAB_LOS_ID,AC_TRANS_LIMIT_SK,CUSTOMER_SK,CATEGORY_SK,PRODUCTS_SK,COMPANY_SK,CURRENCY_SK,CHANNEL_SK,CONTRACT_SK,ONLINE_ACTUAL_BAL,SUB_CHANNEL_ID,FREQUENCY_DATE,FAVORITE_TERM,OPEN_ACTUAL_BAL,ONLINE_CLEARED_BAL
2025-03-25,95391113374,AZ,BRANCH,VN0010470,20311,14269426,2141,VND,388786774914.44,622145382741,14482061462026,36.88,67680302930245.23,74205367071300.25,416978949141042,1426560052,96.91,97.54,10645938020.79,11207800222,M06,820021426434.16,2024-12-31,,,,,,,3276.0,,,,M12,M18,013M,3.21,1.24,35.68,1902502750557,113015329472838.8,75347267.0,CRO.SME,2462238.0,NHANVIEN,30916874.0,154874503025.0,,2.0,12766628,750,6787653,5722863,29289,299.0,23051,200105956135,,,,270947946603.08,813351493383
2025-03-25,030498635907,AZ,BRANCH,VN0010111,10885,79807459,2141,VND,883369056541.74,351096700793,14482061462026,17.28,44026046964283.8,51891428340281.3,436794594559057,1426560052,54.35,38.17,2812573937.96,52699406658,M02,542024222978.13,2023-08-23,,,,2024-04-14,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,0002M,18.55,76.7,35.68,10407318295541,119337602773742.27,75347267.0,CRO.SME,2440227.0,NHANVIEN,9139592.0,154874503025.0,,2.0,17505132,1054,6787653,884689,29289,116.0,22832,854353528475,,,,608924678563.52,833719653835
2025-03-25,073230964353,AZ,BRANCH,VN0010601,17471,47385662,2141,VND,347912296348.66,744013002878,13034370032154,10.21,36742931366010.3,58140304226573.42,44902974198784,1032587654,54.35,69.9,37000816192.47,47126772548,D16,880091781232.12,2023-01-14,,,,,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,11.1,13.64,65.5,8141478646542,123063798922439.02,71122504.0,CRO.SME,42619352.0,NHANVIEN,15141664.0,1351659998.0,,2.0,23125340,5407,6787653,5722863,40884,82.0,14591,144996112164,,,,53608967330.1,112855403359
2025-03-25,42417169225,AZ,BRANCH,VN0010111,20030,7717402,2141,VND,21970630250.86,813405756007,9956870983150,38.79,31437955259905.39,,223589959764638,1032587654,96.91,63.75,10256338774.48,3630648393,M06,135542682714.98,,2022-01-25,,,2023-11-26,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,0024M,45.14,78.59,42.54,4255153308222,445156577146944.8,19608691.0,TELLER,20624003.0,NHANVIEN,43660904.0,245166460978.0,,2.0,22029593,4244,6787653,884689,40884,495.0,12772,444147585015,,,,653123890459.65,709423651453
2025-03-25,079169235036,SC,BRANCH,VN0010470,9299,83226069,2141,VND,765208424088.38,622145382741,2743076404832,71.3,37092792205478.49,48341591860425.02,224350326239623,1426560052,96.91,57.7,37000816192.47,13782529619,M06,820021426434.16,2021-03-07,,,,,,,3276.0,CBD.2022.TG.PHATLOC,,,M12,M18,012M,3.21,78.59,61.55,7606531840836,435282748297305.8,43534869.0,TELLER,39767814.0,NHANVIEN,2533279.0,245166460978.0,,2.0,29590372,750,6787653,5722863,40884,82.0,22590,171000270628,,,,269750289935.03,112855403359
2025-03-25,000088232373683,AZ,BRANCH,VN0010470,15074,92354404,2141,VND,597228605489.26,336525515743,16778980222867,26.65,2639534380073.5,18261554449673.57,100200625592807,1032587654,54.35,49.13,15856015596.87,28003784926,M02,17011424283.23,2024-01-01,,,,2023-10-28,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,18.55,13.64,42.54,1282184617098,320449018148219.06,71122504.0,CRO.SME,4974922.0,NHANVIEN,36316076.0,193454444766.0,,2.0,9171042,2928,6787653,884689,29289,617.0,22730,850248295969,,,,605334343308.93,454248201197
2025-03-25,000099856972519,AZ,BRANCH,VN0010470,20620,64667717,2141,VND,488352956184.11,754749047058,8582920929895,59.18,906691429225.48,67344791425804.26,410222581060172,1426560052,54.35,2.9,13181181973.51,45034979908,M06,225750818876.03,2022-03-23,2019-06-18,,,,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,013M,9.52,50.47,35.68,3933697737497,327780848859269.8,71122504.0,TELLER,3265264.0,NHANVIEN,25327783.0,193454444766.0,,2.0,27846214,3332,6787653,5722863,40884,116.0,24220,714691201668,LOS,,,309189653028.61,82506037099
2025-03-25,008612151420,AZ,,VN0010111,6424,13661757,2141,VND,558129225608.22,336525515743,12834520705452,65.72,36440438548680.83,70533420476245.62,418049689113024,1426560052,96.91,39.71,6752697924.07,8328203582,M06,225750818876.03,2023-06-10,,2016-03-07,,2023-12-28,,,3240.0,CBD.2022.TG.PHATLOC,,,M12,M18,0002M,3.21,78.59,37.24,9628063844155,212389218399295.03,24019274.0,CRO.SME,15010219.0,NHANVIEN,42101995.0,8084321667.0,,2.0,29874182,4590,6787653,884689,40884,116.0,13948,581424275237,,,,309189653028.61,315410868551
2025-03-25,048155516576,AZ,BRANCH,VN0010470,9748,85995808,2141,VND,732839307842.63,161473837130,2553906876924,,36440438548680.83,47730916430449.92,241508667242467,1426560052,54.35,22.48,21250328635.0,29943512339,M06,17011424283.23,2022-11-05,2022-02-01,2019-02-17,,2023-03-02,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,0024M,80.72,50.47,72.45,9637663134000,218523851600098.1,24019274.0,CRO.SME,3265264.0,NHANVIEN,,17234378395.0,,2.0,26667952,4646,6787653,884689,40884,495.0,18922,271997201644,,,,608924678563.52,651270502216
2025-03-25,94676534585,AZ,BRANCH,VN0010111,8341,4063174,2141,VND,58043321736.63,789393241057,17856366645081,74.18,51249468369419.44,62011441944128.38,180497456835019,1426560052,54.35,31.45,19970618492.61,47861228330,D16,790650141327.35,2023-08-23,,,,2023-03-02,,,3297.0,CBD.2022.TG.PHATLOC,,,M12,M18,0002M,45.14,50.47,35.68,2918825936793,354492928804318.56,3703572.0,CRO.SME,31343886.0,NHANVIEN,12475170.0,236181810881.0,,2.0,20090712,750,6787653,244388,29289,495.0,21451,468084665452,,,,528718663174.09,619416221797
2025-03-25,000091950982277,AZ,BRANCH,VN0010470,19739,12403139,2141,VND,659150122242.44,459431521918,16389673370600,57.7,60742682257703.01,53896396572261.03,17987155345798,1426560052,96.91,63.75,13973637534.27,41193686914,M06,135542682714.98,2021-03-07,,,,,,,3209.0,,,,M12,M18,0024M,37.65,76.7,37.24,6928474035172,365349919180199.75,24019274.0,TELLER,4974922.0,NHANVIEN,35712304.0,14321589247.0,,2.0,17505132,1054,6787653,884689,40884,299.0,25424,322179265599,,,,269750289935.03,189555108438
2025-03-25,00084631820408,AZ,BRANCH,VN0010601,18415,96286356,2141,VND,423800159022.33,307753174920,12834520705452,54.63,47774849862670.02,,422845110762650,1032587654,96.91,49.13,11093237629.98,19845310958,M02,607683561174.63,2022-02-17,,,,,,,3297.0,SEAB.UUDAI.LS,,,M12,M18,,9.52,1.24,6.52,10267680399441,181258255512608.1,43534869.0,TELLER,22673622.0,NHANVIEN,42101995.0,168419410554.0,,2.0,29874182,1054,6787653,884689,40884,82.0,13558,750739773581,,,,418546958491.28,272960126771
2025-03-25,00016841529305,AZ,BRANCH,VN0010601,20311,75234237,2141,VND,176257567366.28,468266968173,2085516237687,45.21,37092792205478.49,34865412299967.81,331354886317319,1426560052,54.35,57.7,57521448215.9,44661062499,M06,881348576273.75,2024-04-19,,,,,,,3209.0,,,,M12,M18,,74.7,13.64,35.68,10116634798800,307217193566913.94,75347267.0,TELLER,40013622.0,NHANVIEN,21344054.0,193454444766.0,,2.0,22029593,3332,6787653,2624553,29289,116.0,28681,245198603209,,,,752960267762.62,220471699188
2025-03-25,61270890735,AZ,PHOIAO,VN0010601,6424,98496211,2141,VND,462604382751.07,676392465069,1008756103929,74.54,42550760709245.61,29917070668463.9,419805044376066,1032587654,96.91,95.13,17497375280.21,1503777781,D16,542024222978.13,2025-02-12,,,,2024-12-10,,,3276.0,CBD.2022.TG.PHATLOC,,,M12,M18,012M,11.1,13.64,8.71,8281308750828,44909046608111.5,71122504.0,CRO.SME,19253309.0,NHANVIEN,,220999892545.0,,2.0,26667952,5109,6787653,5722863,40884,617.0,17295,11133223173,,,264.0,890185748083.89,314172496787
2025-03-25,0014551987911,SC,BRANCH,VN0010069,10885,43718607,2141,VND,566226672850.61,348467059742,1008756103929,15.9,67680302930245.23,33197614334804.54,174571444189079,1032587654,54.35,31.45,52413069138.19,4378797092,M06,710146820120.34,2023-01-14,,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,,45.14,13.64,35.68,4795352359611,289349883747476.25,75347267.0,CRO.SME,29550303.0,NHANVIEN,12475170.0,130381670179.0,,2.0,25958577,720,6787653,5722863,40884,116.0,27059,366056833059,,,,25771660841.58,831268672966
2025-03-25,042042873754,SC,BRANCH,VN0010470,17479,85995808,2141,VND,350398263074.55,313215285280,17856366645081,75.58,58800573156056.04,70067743553259.91,169067038957487,1032587654,96.91,95.13,11711750165.16,42490031390,M02,17011424283.23,2025-03-14,2017-10-06,,,,,,3209.0,,,,M12,M18,,35.94,50.47,42.54,3975111906190,136815304702655.25,43534869.0,CRO.SME,19253309.0,NHANVIEN,14445275.0,208048930289.0,,2.0,8403663,377,6787653,2624553,29289,495.0,27803,325718870055,,,,389182017951.06,617896031393
2025-03-25,00083118983659,SC,PHOIAO,VN0010601,8524,12403139,2141,VND,597228605489.26,491753088407,6550089418514,63.58,58800573156056.04,,314534614353558,1032587654,54.35,2.9,35166889699.71,54631240716,M06,438380402718.77,2023-06-25,2019-03-09,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,012M,11.1,13.64,8.71,2566916769734,136815304702655.25,24019274.0,TELLER,3265264.0,NHANVIEN,9139592.0,154874503025.0,,2.0,10754019,3644,6787653,244388,40884,495.0,23067,181655658767,,,,418546958491.28,327616150047
2025-03-25,0086163288422,AZ,BRANCH,VN0010111,20620,96286356,2141,VND,58043321736.63,685423123691,7918895264782,77.27,56484951620237.02,70067743553259.91,428799743031888,1032587654,96.91,63.75,35478353625.13,43627489102,D16,486437144884.08,2023-09-26,,,,2024-04-18,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,012M,74.7,50.47,37.24,10116634798800,170523591833741.56,19608691.0,RM,14078455.0,NHANVIEN,42655909.0,1351659998.0,,2.0,8403663,6712,6787653,244388,40884,116.0,15774,854353528475,,,,890185748083.89,657364899203
2025-03-25,049164408272,SC,BRANCH,VN0010111,20311,58330184,2141,VND,762170883072.18,98797653146,12204463488536,42.67,43023630571849.6,51205458599996.16,111167694217917,1426560052,54.35,63.75,58623214826.33,56870145201,M06,655691306548.96,2025-03-20,,,,2024-03-27,,,3209.0,,,,M12,M18,0024M,37.65,78.59,61.55,6646179388933,481588318390468.8,43534869.0,CRO.SME,31765241.0,NHANVIEN,48837264.0,154874503025.0,,2.0,26038665,5109,6787653,2624553,29289,617.0,29003,383384737215,,,469.0,21377886854.64,314172496787
2025-03-25,000053905919057,SC,SEANET,VN0010601,6424,55888496,2141,VND,328903532847.09,41823567202,7469589130573,86.45,81068939570896.47,70067743553259.91,374923117287569,1426560052,96.91,49.13,6487212248.75,53247506963,M06,135542682714.98,2022-11-05,,,,,,,3240.0,SEAB.UUDAI.LS,,,M12,M18,,3.21,78.59,72.45,3070542707766,490208375138450.44,3703572.0,TELLER,2440227.0,NHANVIEN,9474831.0,236181810881.0,,2.0,8403663,4244,6787653,244388,40884,116.0,26979,485707570523,,,,400223631977.57,112855403359
2025-03-25,95861973446,SC,BRANCH,VN0010111,8341,47385662,2141,VND,395397699802.01,676392465069,12071511969112,74.18,34679533002562.68,8237038756204.63,78086393845922,1426560052,96.91,63.75,35478353625.13,20129878550,D16,506261894676.87,2021-08-20,,,,,,,3209.0,CBD.2022.TG.PHATLOC,,,M12,M18,0024M,3.21,84.71,61.55,6574481354979,374222993353228.8,3703572.0,TELLER,38697804.0,NHANVIEN,,130381670179.0,,2.0,13442182,377,6787653,244388,29289,617.0,25657,854353528475,,,,400223631977.57,123482447822
2025-03-25,0086497739340,AZ,BRANCH,VN0010601,8019,96425892,2141,VND,898197403201.61,331482745839,8241523793297,13.79,15768212422875.39,46289004656295.95,344068756814670,1032587654,96.91,63.75,4779818704.02,17835461974,M06,698120319137.16,2024-04-03,,,,,,,3209.0,CBD.2022.TG.PHATLOC,,,M12,M18,0024M,45.14,78.59,35.68,1348494018582,519186697155065.25,71122504.0,,40643812.0,NHANVIEN,48312065.0,208048930289.0,,2.0,17909506,3778,6787653,5722863,29289,116.0,17384,896807192299,,,,260815792411.46,822570934587
2025-03-25,44416256215,AZ,BRANCH,VN0010111,20311,44131845,2141,VND,135189462458.51,130661654393,21689193400943,17.28,54795130696373.26,5274596231297.48,284468859923005,1426560052,96.91,38.17,22556236299.16,45867040378,D16,607683561174.63,2021-09-27,2022-01-21,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,0002M,3.21,,26.96,10267680399441,435282748297305.8,24019274.0,CRO.SME,39767814.0,NHANVIEN,36316076.0,236181810881.0,,2.0,18531885,3332,6787653,2624553,40884,82.0,29571,800557795994,,,,562403169394.5,143374302398
2025-03-25,000072261916766,AZ,BRANCH,VN0010069,8524,83226069,2141,VND,803211552550.63,177714544774,16389673370600,74.54,61472151873654.24,58321283548389.77,127912847522548,1032587654,54.35,39.71,13181181973.51,980278364,M02,587084340496.95,2024-12-31,,,,2024-12-22,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,80.72,13.64,72.45,3995853213220,281129870288387.62,19608691.0,CRO.SME,42619352.0,NHANVIEN,38305479.0,109427757296.0,,2.0,19134061,377,6787653,5722863,40884,82.0,18597,143803442138,,,,53608967330.1,813351493383
2025-03-25,000088510780915,SC,BRANCH,VN0010470,8524,75234237,2141,VND,406201825357.17,789393241057,20231153831227,74.54,44041283271208.78,40928356230077.73,345964914733247,1426560052,54.35,39.71,55060111598.74,30591222497,D16,880091781232.12,2022-02-17,2023-01-04,,,,,,3276.0,,,,M12,M18,,45.14,1.24,72.45,6874515481913,173698191243481.75,19608691.0,CRO.SME,2440227.0,NHANVIEN,25327783.0,130381670179.0,,2.0,19204282,4590,6787653,244388,29289,82.0,13072,47440543695,,,,47999174753.3,315410868551
2025-03-25,000066359681540,SC,BRANCH,VN0010111,9299,5520658,2141,VND,668216625457.22,130661654393,20674824788532,54.63,57793784596522.55,48895001808533.65,70533912150322,1426560052,96.91,95.13,50911458917.46,54280109205,M02,17011424283.23,2023-09-19,,,,2023-03-10,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,012M,74.7,50.47,83.15,5316715665250,421022991940108.5,71122504.0,TELLER,,NHANVIEN,4804276.0,1351659998.0,,2.0,21438963,3644,6787653,884689,29289,116.0,24946,366056833059,,,,662389344701.19,234550756164
2025-03-25,0085352484002,SC,BRANCH,VN0010069,20311,55888496,2141,VND,180189974019.57,396907948728,20674824788532,0.74,34679533002562.68,7867895727928.4,195886369919048,1426560052,96.91,69.9,29803875646.07,47861228330,M06,118330050374.76,2021-05-06,,,,2023-01-18,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,,18.55,84.71,42.54,5971477997487,201198395497774.9,75347267.0,CRO.SME,20307978.0,,33920126.0,193454444766.0,,2.0,8446501,3644,6787653,5722863,40884,299.0,23305,436346663322,,,,461003334153.96,624988225970
2025-03-25,00055403102503,AZ,BRANCH,VN0010601,20030,40074120,2141,VND,326813596048.99,336525515743,15031630281991,98.13,63821607036487.6,66041178333677.51,292605404645654,1426560052,54.35,57.7,37000816192.47,37463625161,M06,80952718973.48,2025-03-20,,,,,,,3297.0,CBD.2022.TG.PHATLOC,,,M12,M18,0024M,37.65,13.64,65.5,8646314551140,136805879758480.6,71122504.0,CRO.SME,10226307.0,NHANVIEN,13054463.0,1351659998.0,,2.0,12766628,5527,6787653,2624553,29289,116.0,29950,11133223173,,,,638699745047.54,831268672966
2025-03-25,00040913829763,SC,BRANCH,VN0010601,8341,88779913,2141,VND,135189462458.51,136442779460,6550089418514,54.63,83415139611306.34,5536698655572.03,368692812548227,1032587654,54.35,97.54,15856015596.87,52129775238,D16,384905710353.65,2021-08-20,,,,,,,3240.0,,,,M12,M18,0024M,80.72,78.59,35.68,3933697737497,198110289318424.72,71122504.0,,22673622.0,NHANVIEN,45665945.0,109427757296.0,,2.0,12766628,5257,6787653,244388,40884,82.0,23578,714691201668,,,,323207749450.78,175254941412
2025-03-25,00005358344589,AZ,BRANCH,VN0010601,17471,14269426,2141,VND,21970630250.86,101544694181,12567340010298,4.49,56934561547319.09,4841708348125.76,264580071195262,1032587654,96.91,2.9,57115950114.55,25627554918,M02,294973347133.96,2024-03-22,,,,2024-04-03,,,3276.0,,,,M12,M18,,11.1,13.64,8.71,1471187974403,350683956516896.06,75347267.0,,31765241.0,NHANVIEN,9218084.0,168419410554.0,,2.0,13160690,3332,6787653,884689,29289,617.0,27810,264438303679,,,,708923512844.09,879676447248
2025-03-25,000098248054913,SC,SEANET,VN0010069,18413,23293154,2141,VND,347298571783.41,348467059742,14482061462026,32.66,32323155761256.34,3086463132543.47,32173300304073,1426560052,96.91,2.9,46466697760.82,11197803581,M02,542024222978.13,2023-10-03,,,,,,,3240.0,,,,M12,M18,0002M,9.52,84.71,6.52,7614627153415,45987620103281.47,43534869.0,RM,9565769.0,NHANVIEN,37204619.0,109427757296.0,,2.0,8403663,5109,6787653,5722863,40884,617.0,29314,264438303679,,,,397981500211.07,620903303347
2025-03-25,000059929674524,AZ,BRANCH,VN0010069,9748,61920556,2141,VND,668216625457.22,82361185230,20949432049913,26.65,20676831181843.99,12676092007439.2,87040051528629,1426560052,96.91,57.7,35614939248.47,8185922705,M02,80952718973.48,2023-08-06,2019-07-26,,,,,,3240.0,,,,M12,M18,0024M,37.65,84.71,8.27,2483974263437,323060814621696.56,75347267.0,CRO.SME,,NHANVIEN,21344054.0,208048930289.0,,2.0,29031933,2928,6787653,244388,40884,495.0,26340,850248295969,,,,257423939405.5,825875342703
2025-03-25,000013810391758,AZ,BRANCH,VN0010601,9299,61920556,2141,VND,21970630250.86,788519603496,12666608106958,79.42,8248459781264.83,22046258943358.2,103873429237593,1032587654,96.91,38.17,35301708297.67,16426049218,M06,814218574404.61,2021-04-19,,,,2023-09-13,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,0024M,34.86,1.24,61.55,3975111906190,150591063317995.5,,CRO.SME,40643812.0,NHANVIEN,14445275.0,8084321667.0,,2.0,23772982,3778,6787653,2624553,29289,617.0,20897,143803442138,,,,645329090694.5,596184705966
2025-03-25,0048813897378,SC,BRANCH,VN0010470,18415,27565230,2141,VND,792499436042.12,45152698673,4846033834123,20.67,48077304410849.71,12676092007439.2,299499466298555,1032587654,54.35,31.45,13181181973.51,56476579970,D16,560882294553.19,2021-03-28,2019-06-18,,,2023-04-14,,,3297.0,CBD.2022.TG.PHATLOC,,,M12,M18,,80.72,84.71,8.71,4514297109443,407237458231672.9,75347267.0,,22673622.0,NHANVIEN,13054463.0,236181810881.0,,2.0,16567984,5257,6787653,5722863,29289,116.0,29052,325718870055,,,,323999116209.33,272960126771
2025-03-25,002797711023,AZ,BRANCH,VN0010111,17471,34918352,2141,VND,558129225608.22,622145382741,7469589130573,19.62,32808505172228.4,51891428340281.3,436794594559057,1032587654,96.91,95.13,39476543150.95,28003784926,M06,63402059350.79,2024-05-19,,2018-07-23,,2023-04-14,,,3209.0,,,,M12,M18,,3.21,1.24,61.55,1163362191246,223897575403860.28,24019274.0,TELLER,26436802.0,,45665945.0,220999892545.0,,2.0,30114693,750,6787653,244388,40884,299.0,23428,89367391974,,,,586292254736.49,112855403359
2025-03-25,000090870964018,AZ,BRANCH,VN0010601,20311,76146776,2141,VND,406201825357.17,468266968173,1008756103929,60.56,57793784596522.55,47730916430449.92,398620920270703,1032587654,96.91,2.9,35355489546.37,18107327590,M02,878418897070.81,2025-03-14,,,,,,,3297.0,,,,M12,M18,0002M,18.55,76.7,37.24,1902502750557,158413530899629.47,75347267.0,,2462238.0,NHANVIEN,36316076.0,245166460978.0,,2.0,24333636,2958,6787653,884689,40884,82.0,20942,144645939504,,,,93010590051.83,651270502216
2025-03-25,00051660145181,SC,BRANCH,VN0010470,10885,86038144,2141,VND,792499436042.12,159808881066,8462777292082,77.27,2639534380073.5,58662815913051.88,299499466298555,1426560052,96.91,38.17,541157894.6,18707835608,D16,823615654650.97,2022-10-19,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,013M,37.65,84.71,8.71,5667078491392,186313393961588.12,75347267.0,CRO.SME,42619352.0,,42101995.0,204836994358.0,,2.0,23025109,4244,6787653,5722863,29289,116.0,14576,322179265599,,,,653123890459.65,175254941412
2025-03-25,10584784714,AZ,BRANCH,VN0010470,8341,83226069,2141,VND,732839307842.63,136442779460,10971381930536,66.42,42852833585281.64,48341591860425.02,397439833520053,1032587654,54.35,63.75,9218203800.9,8185922705,M06,590463137825.21,2024-01-01,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,,34.86,76.7,61.55,8262149092630,212389218399295.03,3703572.0,TELLER,26436802.0,NHANVIEN,30088335.0,208048930289.0,,2.0,17775437,2928,6787653,2624553,40884,82.0,28943,121554680892,,,,112990790757.41,220471699188
2025-03-25,57657723562,AZ,BRANCH,VN0010111,20620,73870582,2141,VND,823588504392.7,159808881066,2553906876924,65.72,4714994130042.4,12763632598669.9,163127447709819,1032587654,96.91,2.9,5012562160.38,29140634495,D16,80952718973.48,2023-02-02,,,,,,,3240.0,,,,M12,M18,0024M,9.52,76.7,8.27,7808068940948,493276847573015.5,3703572.0,CRO.IND,2440227.0,NHANVIEN,2533279.0,14321589247.0,,2.0,10715207,2928,6787653,5722863,29289,116.0,20592,245198603209,,,,662389344701.19,272960126771
2025-03-25,000022825724157,SC,BRANCH,VN0010111,7177,53274951,2141,VND,180189974019.57,177714544774,19987332052705,74.54,20527570287150.16,36785220801954.19,132501511162891,1032587654,54.35,2.9,22490916984.06,23036371761,M02,80952718973.48,2021-03-07,,,,,,,3240.0,,,,M12,M18,,34.86,13.64,35.68,4144217075472,354492928804318.56,3703572.0,TELLER,16297232.0,NHANVIEN,2961230.0,1351659998.0,,2.0,26667952,720,6787653,884689,29289,299.0,27901,655089492680,,,,347761924087.61,314172496787
2025-03-25,0005699259049,SC,BRANCH,VN0010111,17479,56553653,2141,VND,765208424088.38,313215285280,20949432049913,31.95,80139676306063.48,23419860001305.63,316596690255215,1032587654,96.91,95.13,50466928680.01,30870153766,D16,710146820120.34,2024-09-25,,,,2023-10-11,,,3209.0,,,,M12,M18,0024M,74.7,76.7,8.71,10447175191899,168695531280971.84,3703572.0,CRO.SME,20624003.0,NHANVIEN,21344054.0,208048930289.0,,2.0,10715207,5257,6787653,5722863,29289,82.0,19756,191185458456,,,,854250515965.47,651270502216
2025-03-25,00079095228695,AZ,BRANCH,VN0010601,17471,5027376,2141,VND,406201825357.17,491753088407,8641214906901,45.21,9463720074967.44,74205367071300.25,21888889242059,1032587654,96.91,95.13,49713657458.06,38894376251,D16,560882294553.19,2023-10-03,,,,,,,3209.0,CBD.2022.TG.PHATLOC,,,M12,M18,,35.94,50.47,37.24,1227296915407,173698191243481.75,19608691.0,TELLER,,NHANVIEN,25327783.0,109427757296.0,,2.0,20520562,6712,6787653,884689,40884,116.0,23553,800557795994,,,,586292254736.49,876137643260
2025-03-25,00025717440075,AZ,BRANCH,VN0010470,9748,88779913,2141,VND,21970630250.86,806053229696,11432542031653,78.94,55878840798803.91,48341591860425.02,251835331159378,1032587654,54.35,63.75,40630930142.1,36980499710,M02,880091781232.12,2021-11-30,,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,,11.1,13.64,37.24,9249898797289,357157176131608.5,24019274.0,TELLER,38697804.0,NHANVIEN,25327783.0,8084321667.0,,2.0,19551154,750,6787653,5722863,40884,495.0,17827,413672213322,,,,347761924087.61,272960126771
2025-03-25,26992628926,AZ,BRANCH,VN0010601,18413,44131845,2141,VND,423800159022.33,491753088407,12567340010298,29.73,48077304410849.71,12676092007439.2,44164590770930,1426560052,54.35,97.54,35166889699.71,52699406658,D16,790650141327.35,2023-02-07,,,,,,,3297.0,,,,M12,M18,0002M,34.86,76.7,61.55,4635079727067,207728339277085.47,19608691.0,TELLER,10226307.0,NHANVIEN,9218084.0,236181810881.0,,2.0,9360304,4244,6787653,244388,29289,495.0,21913,613679892928,,,,618901792829.09,813351493383
2025-03-25,036883749925,AZ,BRANCH,VN0010470,8341,55888496,2141,VND,135189462458.51,459596473579,21917287564405,83.0,56462098255022.21,61934794678482.5,398478284673387,1032587654,96.91,38.17,49713657458.06,28040863372,M06,595856753449.11,2024-12-25,,,,,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,013M,11.1,76.7,8.71,9115706909068,519186697155065.25,19608691.0,TELLER,2440227.0,NHANVIEN,47643592.0,193454444766.0,,2.0,29608584,5407,6787653,244388,29289,495.0,16480,325718870055,,,,276394880861.42,825875342703
2025-03-25,000035532237409,SC,BRANCH,VN0010069,8524,46623134,2141,VND,50670879499.92,45152698673,16964966815250,89.25,34720219943999.47,7867895727928.4,321820493223072,1426560052,54.35,57.7,40630930142.1,58010258752,D16,590463137825.21,2021-03-28,,,,2023-03-02,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,,45.14,84.71,65.5,6874515481913,350683956516896.06,3703572.0,,39621271.0,NHANVIEN,36316076.0,8084321667.0,,2.0,14966287,4244,6787653,244388,40884,82.0,19165,436346663322,,,,787843628111.76,879676447248
2025-03-25,000088048170906,SC,BRANCH,VN0010601,10885,13661757,2141,VND,395397699802.01,375730523958,11079750957811,72.17,15768212422875.39,9435723250781.67,419579936271635,1426560052,96.91,97.54,11711750165.16,45034979908,M02,225750818876.03,2025-02-12,2023-08-18,,,2023-11-26,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,013M,18.55,78.59,8.27,1603861362696,230903523239359.66,71122504.0,CRO.SME,29550303.0,NHANVIEN,24971509.0,8084321667.0,,2.0,23025109,2928,6787653,2624553,40884,299.0,19976,325718870055,,,,360278808695.82,143374302398
2025-03-25,020437859545,AZ,BRANCH,VN0010470,20620,86038144,2141,VND,328903532847.09,101544694181,12666608106958,4.5,25718104213435.1,43381576826554.64,352302374696283,1426560052,96.91,22.48,11093237629.98,13504812914,M02,80952718973.48,2021-09-27,,,,2023-03-02,,,3276.0,,,,M12,M18,0002M,80.72,50.47,6.52,9764780663107,421022991940108.5,71122504.0,CRO.SME,41989602.0,NHANVIEN,3624352.0,204836994358.0,,2.0,10754019,6712,6787653,5722863,40884,82.0,22713,590844821364,,,,562403169394.5,379163476293
